## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SCCA1017_merged.bam] OUTPUT=SCCA1017_merged_dedup.bam METRICS_FILE=SCCA1017_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 02 11:26:15 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	16886655	93313394	1695716	11484843	3816358	5095763	362790	0.06883	881472103

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	9.980608	46	0	49
65.0	9.981754	43	0	43
66.0	9.982785	50	0	44
67.0	9.983712	53	0	57
68.0	9.984547	39	0	41
69.0	9.985297	36	0	33
70.0	9.985972	38	0	37
71.0	9.986579	35	0	32
72.0	9.987126	31	0	34
73.0	9.987617	30	0	31
74.0	9.988059	32	0	30
75.0	9.988457	20	0	21
76.0	9.988814	20	0	20
77.0	9.989136	27	0	22
78.0	9.989425	22	0	23
79.0	9.989686	24	0	25
80.0	9.98992	33	0	36
81.0	9.990131	27	0	24
82.0	9.99032	26	0	32
83.0	9.990491	16	0	16
84.0	9.990644	33	0	28
85.0	9.990782	20	0	22
86.0	9.990906	19	0	17
87.0	9.991018	16	0	15
88.0	9.991118	22	0	21
89.0	9.991208	16	0	14
90.0	9.99129	10	0	13
91.0	9.991363	16	0	19
92.0	9.991429	17	0	14
93.0	9.991488	18	0	22
94.0	9.991541	14	0	9
95.0	9.991589	12	0	11
96.0	9.991632	13	0	15
97.0	9.991671	12	0	11
98.0	9.991705	10	0	9
99.0	9.991737	6	0	9
100.0	9.991765	12	0	14
101.0	0	13	0	8
102.0	0	9	0	9
103.0	0	11	0	9
104.0	0	9	0	13
105.0	0	12	0	11
106.0	0	12	0	11
107.0	0	8	0	10
108.0	0	7	0	4
109.0	0	6	0	10
110.0	0	10	0	11
111.0	0	11	0	7
112.0	0	10	0	13
113.0	0	11	0	6
114.0	0	7	0	8
115.0	0	10	0	12
116.0	0	7	0	5
117.0	0	3	0	3
118.0	0	5	0	5
119.0	0	5	0	6
120.0	0	8	0	6
121.0	0	4	0	4
122.0	0	4	0	5
123.0	0	5	0	6
124.0	0	6	0	5
125.0	0	3	0	5
126.0	0	6	0	4
127.0	0	3	0	2
128.0	0	3	0	3
129.0	0	1	0	2
130.0	0	3	0	3
131.0	0	2	0	1
132.0	0	2	0	2
133.0	0	3	0	3
134.0	0	4	0	6
135.0	0	3	0	4
136.0	0	6	0	5
137.0	0	3	0	1
138.0	0	4	0	5
139.0	0	4	0	3
140.0	0	4	0	6
141.0	0	4	0	5
142.0	0	5	0	2
143.0	0	1	0	2
145.0	0	3	0	2
146.0	0	2	0	2
147.0	0	2	0	2
148.0	0	1	0	0
149.0	0	0	0	1
150.0	0	5	0	4
151.0	0	3	0	3
152.0	0	1	0	2
153.0	0	1	0	1
154.0	0	1	0	0
155.0	0	2	0	3
156.0	0	1	0	1
157.0	0	4	0	6
158.0	0	4	0	1
159.0	0	0	0	2
160.0	0	1	0	1
161.0	0	2	0	3
162.0	0	3	0	1
163.0	0	2	0	4
164.0	0	3	0	1
165.0	0	1	0	0
167.0	0	1	0	1
174.0	0	1	0	1
175.0	0	2	0	2
176.0	0	1	0	1
178.0	0	0	0	1
179.0	0	1	0	1
181.0	0	1	0	0
182.0	0	0	0	1
183.0	0	1	0	0
185.0	0	1	0	2
186.0	0	3	0	4
187.0	0	1	0	0
188.0	0	3	0	2
189.0	0	1	0	1
190.0	0	1	0	2
191.0	0	3	0	2
192.0	0	2	0	2
193.0	0	1	0	1
195.0	0	1	0	1
197.0	0	1	0	2
198.0	0	1	0	1
199.0	0	2	0	1
200.0	0	0	0	3
201.0	0	3	0	2
202.0	0	2	0	0
205.0	0	1	0	2
207.0	0	1	0	0
208.0	0	0	0	1
209.0	0	1	0	0
210.0	0	0	0	1
211.0	0	1	0	1
212.0	0	0	0	1
213.0	0	2	0	0
217.0	0	0	0	1
218.0	0	1	0	0
222.0	0	0	0	1
223.0	0	1	0	0
224.0	0	1	0	1
225.0	0	0	0	1
227.0	0	1	0	0
232.0	0	1	0	1
234.0	0	0	0	1
235.0	0	1	0	0
238.0	0	0	0	1
241.0	0	1	0	0
247.0	0	0	0	1
248.0	0	1	0	0
262.0	0	0	0	1
263.0	0	1	0	0
276.0	0	0	0	1
277.0	0	1	0	0
290.0	0	0	0	1
291.0	0	1	0	0
382.0	0	0	0	1
383.0	0	1	0	0

