## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0550_merged.bam] OUTPUT=scca0550_merged_dedup.bam METRICS_FILE=scca0550_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:47:42 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	30188857	81910207	6490666	15000886	6270952	6930043	786765	0.103763	508230177

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	6.77797	29	0	24
65.0	6.778004	14	0	21
66.0	6.778032	23	0	19
67.0	6.778057	11	0	13
68.0	6.778077	20	0	16
69.0	6.778095	16	0	18
70.0	6.77811	17	0	15
71.0	6.778122	16	0	15
72.0	6.778133	15	0	14
73.0	6.778142	9	0	10
74.0	6.77815	14	0	15
75.0	6.778157	14	0	11
76.0	6.778163	8	0	9
77.0	6.778167	15	0	16
78.0	6.778172	11	0	6
79.0	6.778175	12	0	12
80.0	6.778178	7	0	10
81.0	6.778181	9	0	8
82.0	6.778183	8	0	5
83.0	6.778185	8	0	9
84.0	6.778186	6	0	11
85.0	6.778187	8	0	8
86.0	6.778189	10	0	5
87.0	6.77819	7	0	7
88.0	6.77819	3	0	2
89.0	6.778191	4	0	5
90.0	6.778192	3	0	5
91.0	6.778192	8	0	9
92.0	6.778193	7	0	3
93.0	6.778193	5	0	7
94.0	6.778193	2	0	4
95.0	6.778194	7	0	6
96.0	6.778194	5	0	3
97.0	6.778194	8	0	12
98.0	6.778194	3	0	2
99.0	6.778194	6	0	7
100.0	6.778194	5	0	6
101.0	0	10	0	4
102.0	0	2	0	5
103.0	0	4	0	1
104.0	0	2	0	3
105.0	0	4	0	4
106.0	0	3	0	1
107.0	0	2	0	3
108.0	0	4	0	7
109.0	0	3	0	5
110.0	0	4	0	1
111.0	0	2	0	0
112.0	0	2	0	3
113.0	0	4	0	4
114.0	0	4	0	4
115.0	0	2	0	1
116.0	0	2	0	2
117.0	0	4	0	3
118.0	0	0	0	1
119.0	0	2	0	4
120.0	0	4	0	1
121.0	0	1	0	3
122.0	0	2	0	0
123.0	0	2	0	1
124.0	0	0	0	3
125.0	0	2	0	1
126.0	0	2	0	1
127.0	0	0	0	1
128.0	0	1	0	2
129.0	0	1	0	0
130.0	0	1	0	2
131.0	0	2	0	1
132.0	0	3	0	1
133.0	0	4	0	5
134.0	0	0	0	1
135.0	0	2	0	2
136.0	0	3	0	1
137.0	0	0	0	1
138.0	0	1	0	1
139.0	0	1	0	1
140.0	0	1	0	0
142.0	0	0	0	1
144.0	0	1	0	0
146.0	0	1	0	1
147.0	0	1	0	2
148.0	0	1	0	2
149.0	0	1	0	1
150.0	0	2	0	0
152.0	0	1	0	1
155.0	0	0	0	1
156.0	0	0	0	1
157.0	0	2	0	0
164.0	0	0	0	1
168.0	0	1	0	0
170.0	0	0	0	1
171.0	0	1	0	0
173.0	0	0	0	1
174.0	0	1	0	1
175.0	0	1	0	0
178.0	0	1	0	1
201.0	0	0	0	1
202.0	0	1	0	0
205.0	0	0	0	1
206.0	0	1	0	0
207.0	0	0	0	1
209.0	0	0	0	1
212.0	0	1	0	0
214.0	0	1	0	0
236.0	0	0	0	1
237.0	0	1	0	0

