## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SQT118_merged.bam] OUTPUT=SQT118_merged_dedup.bam METRICS_FILE=SQT118_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 15:06:42 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	27259371	93715569	2323309	19414195	5902914	6070996	605238	0.084051	761726658

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	8.68778	29	0	27
65.0	8.688163	29	0	25
66.0	8.688502	38	0	36
67.0	8.688801	23	0	27
68.0	8.689066	27	0	31
69.0	8.6893	30	0	28
70.0	8.689507	28	0	24
71.0	8.68969	28	0	30
72.0	8.689852	27	0	25
73.0	8.689995	22	0	18
74.0	8.690121	18	0	18
75.0	8.690233	19	0	17
76.0	8.690332	12	0	13
77.0	8.690419	21	0	23
78.0	8.690497	19	0	22
79.0	8.690565	19	0	17
80.0	8.690626	18	0	21
81.0	8.690679	18	0	12
82.0	8.690726	7	0	9
83.0	8.690768	12	0	12
84.0	8.690805	14	0	13
85.0	8.690838	14	0	16
86.0	8.690867	13	0	11
87.0	8.690892	13	0	15
88.0	8.690915	18	0	14
89.0	8.690935	12	0	17
90.0	8.690953	12	0	10
91.0	8.690968	10	0	8
92.0	8.690982	9	0	11
93.0	8.690994	12	0	12
94.0	8.691005	12	0	6
95.0	8.691015	2	0	4
96.0	8.691023	6	0	5
97.0	8.691031	7	0	10
98.0	8.691037	4	0	4
99.0	8.691043	5	0	3
100.0	8.691048	4	0	6
101.0	0	7	0	8
102.0	0	9	0	11
103.0	0	6	0	1
104.0	0	6	0	5
105.0	0	7	0	9
106.0	0	8	0	6
107.0	0	6	0	8
108.0	0	6	0	3
109.0	0	1	0	5
110.0	0	7	0	6
111.0	0	9	0	7
112.0	0	2	0	2
113.0	0	1	0	2
114.0	0	7	0	5
115.0	0	3	0	4
116.0	0	3	0	5
117.0	0	6	0	8
118.0	0	8	0	5
119.0	0	3	0	2
120.0	0	3	0	3
121.0	0	2	0	1
122.0	0	4	0	3
123.0	0	2	0	7
124.0	0	2	0	4
125.0	0	6	0	3
126.0	0	3	0	4
127.0	0	1	0	2
128.0	0	6	0	2
129.0	0	2	0	2
130.0	0	1	0	0
131.0	0	1	0	1
132.0	0	4	0	3
133.0	0	1	0	1
134.0	0	0	0	1
135.0	0	1	0	3
136.0	0	2	0	0
137.0	0	2	0	1
138.0	0	1	0	2
139.0	0	1	0	2
140.0	0	2	0	1
141.0	0	1	0	0
142.0	0	1	0	2
143.0	0	1	0	1
144.0	0	1	0	1
145.0	0	1	0	1
148.0	0	1	0	1
149.0	0	0	0	1
150.0	0	1	0	1
151.0	0	2	0	0
152.0	0	1	0	2
153.0	0	1	0	0
155.0	0	2	0	2
156.0	0	1	0	3
157.0	0	2	0	1
159.0	0	1	0	2
160.0	0	0	0	1
161.0	0	0	0	2
162.0	0	3	0	0
163.0	0	2	0	1
164.0	0	0	0	1
165.0	0	1	0	2
166.0	0	3	0	2
167.0	0	2	0	0
171.0	0	0	0	1
172.0	0	1	0	0
176.0	0	0	0	1
177.0	0	1	0	0
180.0	0	0	0	1
181.0	0	1	0	0
182.0	0	0	0	1
183.0	0	1	0	0
189.0	0	0	0	2
191.0	0	1	0	0
195.0	0	1	0	1
199.0	0	1	0	0
218.0	0	1	0	1
219.0	0	0	0	1
220.0	0	0	0	1
221.0	0	0	0	1
222.0	0	1	0	0
223.0	0	2	0	0
228.0	0	1	0	1
238.0	0	0	0	1
240.0	0	1	0	0
242.0	0	0	0	1
243.0	0	0	0	1
244.0	0	2	0	0
255.0	0	0	0	1
256.0	0	1	0	0
274.0	0	0	0	1
275.0	0	1	0	0

