## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0554_merged.bam] OUTPUT=scca0554_merged_dedup.bam METRICS_FILE=scca0554_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:48:05 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	25791096	77242105	4683679	14214426	5065560	5474025	553971	0.088829	571817324

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
90.0	7.96753	1	0	4
91.0	7.967535	4	0	8
92.0	7.96754	12	0	5
93.0	7.967544	2	0	5
94.0	7.967547	5	0	5
95.0	7.96755	6	0	7
96.0	7.967553	7	0	4
97.0	7.967555	5	0	5
98.0	7.967558	3	0	4
99.0	7.967559	3	0	2
100.0	7.967561	2	0	3
101.0	0	2	0	0
102.0	0	5	0	6
103.0	0	2	0	2
104.0	0	1	0	1
105.0	0	3	0	2
106.0	0	3	0	2
107.0	0	0	0	1
108.0	0	1	0	1
109.0	0	1	0	2
110.0	0	2	0	4
111.0	0	3	0	3
112.0	0	4	0	4
113.0	0	4	0	1
114.0	0	0	0	2
115.0	0	4	0	2
117.0	0	1	0	0
118.0	0	1	0	3
119.0	0	1	0	1
120.0	0	1	0	1
121.0	0	1	0	0
122.0	0	1	0	1
123.0	0	1	0	0
124.0	0	0	0	1
125.0	0	1	0	0
126.0	0	0	0	1
127.0	0	1	0	0
128.0	0	1	0	1
129.0	0	1	0	3
131.0	0	2	0	0
132.0	0	1	0	1
133.0	0	0	0	1
134.0	0	1	0	0
135.0	0	1	0	1
136.0	0	0	0	2
137.0	0	3	0	1
138.0	0	0	0	2
139.0	0	2	0	0
147.0	0	0	0	2
148.0	0	1	0	0
149.0	0	1	0	0
154.0	0	0	0	1
157.0	0	0	0	1
158.0	0	1	0	0
159.0	0	1	0	0
163.0	0	0	0	1
164.0	0	1	0	0
166.0	0	1	0	1
168.0	0	2	0	2
175.0	0	0	0	1
176.0	0	1	0	0
182.0	0	0	0	1
185.0	0	1	0	0
216.0	0	1	0	1
221.0	0	0	0	1
222.0	0	1	0	0

