## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0507_merged.bam] OUTPUT=scca0507_merged_dedup.bam METRICS_FILE=scca0507_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	39181392	92907264	4860739	19942115	8619667	5594610	481111	0.088041	804196766

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	9.204876	34	0	33
65.0	9.205494	40	0	34
66.0	9.206045	25	0	25
67.0	9.206535	29	0	36
68.0	9.206972	33	0	34
69.0	9.207362	40	0	38
70.0	9.207708	32	0	31
71.0	9.208017	30	0	31
72.0	9.208293	31	0	29
73.0	9.208538	24	0	24
74.0	9.208757	23	0	28
75.0	9.208951	30	0	23
76.0	9.209125	28	0	25
77.0	9.209279	19	0	23
78.0	9.209417	20	0	18
79.0	9.209539	25	0	24
80.0	9.209649	17	0	24
81.0	9.209746	26	0	24
82.0	9.209833	17	0	21
83.0	9.20991	21	0	14
84.0	9.209979	22	0	21
85.0	9.21004	19	0	19
86.0	9.210095	17	0	18
87.0	9.210143	15	0	14
88.0	9.210187	13	0	17
89.0	9.210225	12	0	9
90.0	9.21026	14	0	10
91.0	9.210291	14	0	17
92.0	9.210318	16	0	19
93.0	9.210342	16	0	9
94.0	9.210364	12	0	12
95.0	9.210383	6	0	8
96.0	9.2104	8	0	8
97.0	9.210416	11	0	11
98.0	9.210429	6	0	5
99.0	9.210442	7	0	7
100.0	9.210452	10	0	14
101.0	0	11	0	7
102.0	0	5	0	5
103.0	0	7	0	9
104.0	0	8	0	4
105.0	0	5	0	6
106.0	0	6	0	8
107.0	0	11	0	11
108.0	0	10	0	8
109.0	0	8	0	9
110.0	0	7	0	7
111.0	0	7	0	7
112.0	0	8	0	10
113.0	0	8	0	8
114.0	0	10	0	9
115.0	0	7	0	4
116.0	0	3	0	3
117.0	0	1	0	4
118.0	0	6	0	4
119.0	0	6	0	6
120.0	0	4	0	4
121.0	0	5	0	5
122.0	0	4	0	2
123.0	0	3	0	5
124.0	0	2	0	1
125.0	0	3	0	5
126.0	0	2	0	1
127.0	0	4	0	3
128.0	0	3	0	4
129.0	0	4	0	6
130.0	0	5	0	3
131.0	0	6	0	6
132.0	0	2	0	0
133.0	0	2	0	2
134.0	0	2	0	2
135.0	0	0	0	4
136.0	0	4	0	1
137.0	0	0	0	3
138.0	0	5	0	4
139.0	0	7	0	4
140.0	0	0	0	1
141.0	0	1	0	2
142.0	0	5	0	6
143.0	0	3	0	2
144.0	0	3	0	2
145.0	0	5	0	4
146.0	0	0	0	3
147.0	0	4	0	1
148.0	0	2	0	4
149.0	0	2	0	3
150.0	0	3	0	0
151.0	0	0	0	1
152.0	0	1	0	2
153.0	0	1	0	2
154.0	0	2	0	0
155.0	0	1	0	1
156.0	0	2	0	3
157.0	0	3	0	3
158.0	0	2	0	4
159.0	0	3	0	2
160.0	0	3	0	3
161.0	0	3	0	3
162.0	0	3	0	2
163.0	0	3	0	5
164.0	0	3	0	1
165.0	0	5	0	4
166.0	0	1	0	1
168.0	0	2	0	1
169.0	0	0	0	1
170.0	0	1	0	0
171.0	0	0	0	1
172.0	0	3	0	2
173.0	0	0	0	2
174.0	0	5	0	4
175.0	0	1	0	2
177.0	0	2	0	1
178.0	0	1	0	0
180.0	0	0	0	1
181.0	0	2	0	2
182.0	0	1	0	0
183.0	0	0	0	2
184.0	0	1	0	0
185.0	0	1	0	0
186.0	0	1	0	3
187.0	0	1	0	1
188.0	0	0	0	1
189.0	0	1	0	0
190.0	0	2	0	1
191.0	0	0	0	1
192.0	0	1	0	0
193.0	0	2	0	2
194.0	0	1	0	1
196.0	0	1	0	1
197.0	0	1	0	1
198.0	0	0	0	1
199.0	0	2	0	0
202.0	0	1	0	2
203.0	0	1	0	2
204.0	0	1	0	0
206.0	0	2	0	1
214.0	0	0	0	1
216.0	0	2	0	2
217.0	0	2	0	1
218.0	0	0	0	1
219.0	0	1	0	1
220.0	0	1	0	3
222.0	0	2	0	0
223.0	0	1	0	0
224.0	0	1	0	1
230.0	0	0	0	2
231.0	0	1	0	0
234.0	0	1	0	0
235.0	0	0	0	1
236.0	0	1	0	1
237.0	0	1	0	0
240.0	0	1	0	1
245.0	0	0	0	1
246.0	0	1	0	0
250.0	0	1	0	1
258.0	0	1	0	1
261.0	0	0	0	1
262.0	0	0	0	1
263.0	0	1	0	0
264.0	0	1	0	0
268.0	0	0	0	1
269.0	0	1	0	1
271.0	0	1	0	0
281.0	0	1	0	1
284.0	0	0	0	2
286.0	0	2	0	0
302.0	0	1	0	1
304.0	0	1	0	1
321.0	0	0	0	1
323.0	0	1	0	1
325.0	0	1	0	0
342.0	0	1	0	1
343.0	0	0	0	1
348.0	0	1	0	0
358.0	0	1	0	1
397.0	0	0	0	1
399.0	0	1	0	1
401.0	0	1	0	0
532.0	0	0	0	1
533.0	0	1	0	0

