## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0549_merged.bam] OUTPUT=scca0549_merged_dedup.bam METRICS_FILE=scca0549_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	30348231	77638966	5363009	14513027	6278323	6850916	804942	0.107637	462252629

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	6.529954	17	0	17
65.0	6.529976	21	0	25
66.0	6.529994	21	0	19
67.0	6.530009	19	0	15
68.0	6.530023	16	0	20
69.0	6.530034	17	0	15
70.0	6.530043	16	0	10
71.0	6.530051	15	0	16
72.0	6.530058	11	0	12
73.0	6.530063	9	0	9
74.0	6.530068	8	0	13
75.0	6.530072	14	0	10
76.0	6.530075	11	0	9
77.0	6.530078	8	0	10
78.0	6.530081	9	0	6
79.0	6.530083	13	0	12
80.0	6.530085	8	0	13
81.0	6.530086	9	0	7
82.0	6.530087	7	0	12
83.0	6.530088	13	0	7
84.0	6.530089	8	0	12
85.0	6.53009	7	0	4
86.0	6.530091	8	0	10
87.0	6.530091	7	0	4
88.0	6.530092	3	0	5
89.0	6.530092	5	0	2
90.0	6.530092	11	0	11
91.0	6.530093	4	0	5
92.0	6.530093	5	0	4
93.0	6.530093	3	0	2
94.0	6.530093	2	0	2
95.0	6.530093	5	0	4
96.0	6.530093	5	0	5
97.0	6.530094	4	0	2
98.0	6.530094	0	0	3
99.0	6.530094	1	0	2
100.0	6.530094	5	0	5
101.0	0	9	0	5
102.0	0	0	0	1
103.0	0	1	0	1
104.0	0	1	0	0
105.0	0	0	0	2
106.0	0	3	0	3
108.0	0	3	0	3
109.0	0	1	0	1
110.0	0	2	0	3
111.0	0	3	0	1
112.0	0	1	0	5
113.0	0	3	0	1
114.0	0	4	0	3
115.0	0	1	0	2
116.0	0	2	0	0
117.0	0	1	0	2
118.0	0	2	0	2
119.0	0	2	0	2
120.0	0	2	0	2
121.0	0	1	0	1
122.0	0	3	0	1
123.0	0	0	0	1
124.0	0	1	0	6
125.0	0	3	0	1
126.0	0	2	0	0
127.0	0	2	0	1
129.0	0	1	0	2
130.0	0	2	0	0
132.0	0	0	0	1
133.0	0	1	0	0
136.0	0	1	0	1
138.0	0	2	0	2
140.0	0	0	0	1
141.0	0	1	0	2
142.0	0	0	0	1
143.0	0	2	0	1
144.0	0	2	0	0
146.0	0	1	0	1
153.0	0	0	0	1
155.0	0	1	0	1
156.0	0	1	0	1
157.0	0	1	0	0
158.0	0	0	0	1
159.0	0	1	0	0
162.0	0	0	0	1
164.0	0	1	0	0
167.0	0	0	0	1
169.0	0	1	0	1
171.0	0	2	0	1
178.0	0	0	0	1
179.0	0	1	0	0
210.0	0	1	0	2
213.0	0	1	0	0

