## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SQT047_merged.bam] OUTPUT=SQT047_merged_dedup.bam METRICS_FILE=SQT047_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 15:02:27 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	20484536	88564889	1704150	18405400	4351311	5423473	574393	0.076909	768721736

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	9.240151	14	0	15
65.0	9.240782	16	0	15
66.0	9.241345	10	0	7
67.0	9.241847	7	0	7
68.0	9.242294	3	0	2
69.0	9.242692	4	0	6
70.0	9.243047	6	0	7
71.0	9.243363	6	0	7
72.0	9.243645	7	0	8
73.0	9.243897	7	0	2
74.0	9.244121	1	0	5
75.0	9.24432	4	0	4
76.0	9.244498	9	0	8
77.0	9.244656	4	0	1
78.0	9.244798	3	0	5
79.0	9.244924	4	0	2
80.0	9.245036	0	0	0
81.0	9.245136	3	0	3
82.0	9.245225	2	0	4
83.0	9.245304	3	0	3
84.0	9.245375	2	0	6
85.0	9.245438	7	0	3
86.0	9.245494	3	0	2
87.0	9.245544	1	0	1
88.0	9.245589	2	0	1
89.0	9.245629	2	0	3
90.0	9.245664	2	0	3
91.0	9.245696	1	0	1
92.0	9.245724	1	0	0
93.0	9.245749	1	0	1
94.0	9.245771	2	0	1
95.0	9.245791	0	0	1
96.0	9.245809	2	0	2
97.0	9.245825	1	0	1
98.0	9.245839	1	0	1
99.0	9.245851	1	0	0
100.0	9.245863	1	0	1
101.0	0	0	0	1
102.0	0	1	0	0
103.0	0	1	0	1
105.0	0	1	0	2
106.0	0	2	0	2
107.0	0	1	0	1
108.0	0	1	0	0
109.0	0	1	0	2
110.0	0	2	0	2
111.0	0	1	0	0
112.0	0	0	0	1
113.0	0	3	0	2
114.0	0	0	0	1
115.0	0	1	0	0
116.0	0	0	0	1
118.0	0	1	0	0
121.0	0	0	0	1
122.0	0	3	0	2
123.0	0	1	0	1
125.0	0	0	0	1
126.0	0	1	0	0
128.0	0	1	0	1
136.0	0	1	0	1
139.0	0	1	0	1
140.0	0	0	0	1
143.0	0	1	0	0
145.0	0	1	0	1
147.0	0	1	0	1

