## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/JPV009_merged.bam] OUTPUT=JPV009_merged_dedup.bam METRICS_FILE=JPV009_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	22486193	80125959	1227640	16613579	4545748	4807703	456221	0.077494	702516826

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
81.0	9.326405	5	0	5
82.0	9.326502	5	0	4
83.0	9.32659	6	0	5
84.0	9.326667	10	0	11
85.0	9.326737	6	0	6
86.0	9.326799	7	0	6
87.0	9.326854	6	0	8
88.0	9.326903	5	0	6
89.0	9.326947	4	0	1
90.0	9.326986	5	0	6
91.0	9.327022	3	0	5
92.0	9.327053	4	0	1
93.0	9.327081	4	0	4
94.0	9.327106	3	0	2
95.0	9.327128	4	0	7
96.0	9.327147	5	0	4
97.0	9.327165	2	0	2
98.0	9.327181	4	0	5
99.0	9.327195	5	0	4
100.0	9.327208	3	0	2
101.0	0	1	0	2
102.0	0	3	0	3
103.0	0	2	0	5
104.0	0	6	0	2
105.0	0	1	0	0
107.0	0	3	0	3
108.0	0	1	0	2
109.0	0	1	0	2
110.0	0	4	0	4
111.0	0	2	0	3
112.0	0	3	0	1
113.0	0	1	0	0
115.0	0	1	0	1
116.0	0	1	0	1
119.0	0	1	0	1
120.0	0	0	0	1
121.0	0	1	0	1
122.0	0	2	0	1
123.0	0	1	0	1
124.0	0	0	0	1
125.0	0	2	0	1
126.0	0	0	0	1
127.0	0	2	0	1
132.0	0	1	0	1
134.0	0	1	0	1
135.0	0	0	0	1
136.0	0	3	0	2
139.0	0	1	0	1
140.0	0	1	0	1
144.0	0	0	0	1
145.0	0	2	0	1
146.0	0	1	0	2
147.0	0	1	0	2
148.0	0	2	0	1
149.0	0	1	0	0
152.0	0	1	0	1
157.0	0	1	0	2
158.0	0	1	0	0
162.0	0	0	0	1
164.0	0	1	0	0
167.0	0	0	0	1
168.0	0	1	0	0
187.0	0	0	0	1
188.0	0	2	0	1
192.0	0	0	0	1
194.0	0	1	0	0
198.0	0	0	0	1
199.0	0	1	0	0
235.0	0	0	0	1
237.0	0	1	0	0
258.0	0	0	0	1
261.0	0	1	0	0

