## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0548_merged.bam] OUTPUT=scca0548_merged_dedup.bam METRICS_FILE=scca0548_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	33730281	89530848	2166376	16567054	7092915	7507434	948320	0.103894	568257909

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
65.0	6.927749	10	0	12
66.0	6.927785	12	0	9
67.0	6.927816	5	0	5
68.0	6.927842	9	0	7
69.0	6.927865	4	0	7
70.0	6.927884	4	0	3
71.0	6.9279	4	0	5
72.0	6.927914	7	0	4
73.0	6.927926	8	0	10
74.0	6.927936	8	0	9
75.0	6.927945	8	0	6
76.0	6.927953	4	0	6
77.0	6.927959	6	0	6
78.0	6.927964	4	0	6
79.0	6.927969	10	0	5
80.0	6.927973	4	0	4
81.0	6.927976	4	0	3
82.0	6.927979	5	0	5
83.0	6.927982	4	0	6
84.0	6.927984	3	0	1
85.0	6.927986	1	0	3
86.0	6.927987	7	0	4
87.0	6.927989	2	0	3
88.0	6.92799	2	0	2
89.0	6.927991	1	0	2
90.0	6.927991	3	0	3
91.0	6.927992	3	0	2
92.0	6.927993	3	0	2
93.0	6.927993	1	0	1
94.0	6.927994	0	0	1
95.0	6.927994	2	0	1
96.0	6.927994	2	0	4
97.0	6.927995	2	0	1
98.0	6.927995	2	0	0
99.0	6.927995	1	0	3
100.0	6.927995	3	0	1
101.0	0	0	0	1
102.0	0	1	0	1
103.0	0	1	0	0
104.0	0	0	0	1
105.0	0	1	0	0
107.0	0	0	0	2
108.0	0	1	0	1
109.0	0	2	0	1
111.0	0	2	0	2
112.0	0	1	0	3
113.0	0	2	0	0
114.0	0	1	0	1
116.0	0	1	0	0
118.0	0	1	0	1
123.0	0	0	0	1
124.0	0	1	0	0
128.0	0	1	0	1
129.0	0	0	0	1
132.0	0	1	0	0
133.0	0	0	0	1
135.0	0	0	0	1
136.0	0	1	0	0
137.0	0	1	0	0
139.0	0	0	0	1
140.0	0	2	0	1
149.0	0	0	0	1
150.0	0	2	0	1
151.0	0	0	0	1
153.0	0	1	0	0
161.0	0	1	0	1
170.0	0	0	0	1
172.0	0	1	0	0

