## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0509_merged.bam] OUTPUT=scca0509_merged_dedup.bam METRICS_FILE=scca0509_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	34740923	93309826	2639182	20604603	7258039	5726980	534689	0.084532	797624202

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
129.0	0	2	0	3
130.0	0	2	0	1
131.0	0	2	0	1
132.0	0	1	0	1
135.0	0	2	0	2
136.0	0	1	0	1
138.0	0	1	0	1
139.0	0	0	0	1
140.0	0	3	0	4
142.0	0	2	0	0
145.0	0	0	0	1
147.0	0	1	0	0
150.0	0	0	0	2
151.0	0	2	0	1
152.0	0	1	0	1
153.0	0	2	0	1
155.0	0	3	0	5
156.0	0	2	0	0
159.0	0	1	0	1
160.0	0	1	0	1
164.0	0	1	0	1
165.0	0	0	0	1
166.0	0	1	0	0
169.0	0	0	0	3
170.0	0	2	0	1
171.0	0	2	0	0
174.0	0	0	0	2
175.0	0	1	0	1
176.0	0	2	0	0
178.0	0	0	0	1
180.0	0	1	0	0
181.0	0	0	0	1
182.0	0	1	0	0
186.0	0	0	0	1
187.0	0	1	0	0
191.0	0	0	0	1
192.0	0	1	0	0
198.0	0	1	0	1
199.0	0	0	0	1
202.0	0	1	0	0
206.0	0	1	0	1
209.0	0	1	0	1
210.0	0	1	0	1
214.0	0	0	0	1
215.0	0	1	0	0
230.0	0	1	0	1
247.0	0	0	0	1
248.0	0	1	0	0

