## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0539_merged.bam] OUTPUT=scca0539_merged_dedup.bam METRICS_FILE=scca0539_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	20965302	78456273	1651707	16349210	4280075	5103389	493092	0.081443	632952292

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
155.0	0	0	0	1
156.0	0	1	0	1
157.0	0	2	0	1
159.0	0	1	0	1
160.0	0	2	0	2
161.0	0	1	0	0
164.0	0	0	0	1
165.0	0	1	0	0
171.0	0	0	0	1
172.0	0	1	0	0
176.0	0	0	0	1
177.0	0	1	0	0
182.0	0	0	0	1
183.0	0	1	0	0
184.0	0	0	0	1
185.0	0	1	0	1
186.0	0	3	0	2
197.0	0	0	0	1
198.0	0	1	0	0
199.0	0	0	0	1
200.0	0	1	0	1
202.0	0	1	0	0
207.0	0	1	0	1
216.0	0	0	0	1
219.0	0	1	0	0
221.0	0	1	0	1
237.0	0	0	0	1
238.0	0	1	0	0
255.0	0	0	0	1
256.0	0	1	0	0
266.0	0	1	0	1

