## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca1025_merged.bam] OUTPUT=scca1025_merged_dedup.bam METRICS_FILE=scca1025_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:56:20 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	26939305	82904935	1607819	17460717	5450646	5312033	465315	0.083397	673365077

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
64.0	8.674895	26	0	32
65.0	8.675276	28	0	29
66.0	8.675612	36	0	33
67.0	8.675909	25	0	20
68.0	8.676172	29	0	30
69.0	8.676405	25	0	24
70.0	8.67661	18	0	21
71.0	8.676792	27	0	24
72.0	8.676953	20	0	19
73.0	8.677095	21	0	21
74.0	8.67722	19	0	17
75.0	8.677331	8	0	10
76.0	8.677429	15	0	16
77.0	8.677516	16	0	16
78.0	8.677593	19	0	15
79.0	8.677661	13	0	15
80.0	8.677721	19	0	20
81.0	8.677774	12	0	10
82.0	8.677821	10	0	12
83.0	8.677862	15	0	11
84.0	8.677899	14	0	17
85.0	8.677931	11	0	13
86.0	8.67796	15	0	15
87.0	8.677985	14	0	14
88.0	8.678008	10	0	8
89.0	8.678028	13	0	13
90.0	8.678045	9	0	6
91.0	8.678061	11	0	12
92.0	8.678074	9	0	8
93.0	8.678086	6	0	6
94.0	8.678097	8	0	7
95.0	8.678107	5	0	10
96.0	8.678115	11	0	11
97.0	8.678122	9	0	11
98.0	8.678129	12	0	7
99.0	8.678135	5	0	8
100.0	8.67814	12	0	9
101.0	0	5	0	7
102.0	0	10	0	9
103.0	0	5	0	2
104.0	0	5	0	5
105.0	0	4	0	8
106.0	0	3	0	3
107.0	0	6	0	2
108.0	0	2	0	8
109.0	0	6	0	7
110.0	0	9	0	4
111.0	0	4	0	6
112.0	0	5	0	1
113.0	0	2	0	3
114.0	0	4	0	2
115.0	0	2	0	4
116.0	0	4	0	5
117.0	0	7	0	4
118.0	0	0	0	1
119.0	0	2	0	4
120.0	0	5	0	4
121.0	0	2	0	2
122.0	0	2	0	0
123.0	0	1	0	2
124.0	0	2	0	2
125.0	0	2	0	3
126.0	0	1	0	1
127.0	0	1	0	2
128.0	0	2	0	0
129.0	0	1	0	1
130.0	0	2	0	1
131.0	0	0	0	2
132.0	0	2	0	1
133.0	0	1	0	0
134.0	0	0	0	1
135.0	0	1	0	0
136.0	0	1	0	1
137.0	0	1	0	3
138.0	0	1	0	1
139.0	0	2	0	2
140.0	0	3	0	1
141.0	0	0	0	2
142.0	0	2	0	1
143.0	0	2	0	3
144.0	0	1	0	0
145.0	0	0	0	4
146.0	0	4	0	1
147.0	0	2	0	1
148.0	0	1	0	1
149.0	0	2	0	1
150.0	0	1	0	1
151.0	0	2	0	3
152.0	0	1	0	0
153.0	0	0	0	1
154.0	0	2	0	1
156.0	0	0	0	1
158.0	0	1	0	1
159.0	0	1	0	0
160.0	0	1	0	1
161.0	0	0	0	1
162.0	0	1	0	1
163.0	0	1	0	1
164.0	0	1	0	1
165.0	0	1	0	2
166.0	0	0	0	2
167.0	0	3	0	0
168.0	0	1	0	1
169.0	0	1	0	2
170.0	0	0	0	1
171.0	0	3	0	2
172.0	0	1	0	0
173.0	0	1	0	0
177.0	0	1	0	1
178.0	0	1	0	1
179.0	0	0	0	1
180.0	0	0	0	1
182.0	0	2	0	0
184.0	0	0	0	1
185.0	0	1	0	1
186.0	0	1	0	1
188.0	0	1	0	0
190.0	0	0	0	1
191.0	0	1	0	1
192.0	0	1	0	0
195.0	0	0	0	1
196.0	0	2	0	1
198.0	0	0	0	1
199.0	0	1	0	0
211.0	0	1	0	1
212.0	0	0	0	2
213.0	0	1	0	0
214.0	0	1	0	0
216.0	0	1	0	1
224.0	0	1	0	1
235.0	0	1	0	1
239.0	0	0	0	1
240.0	0	1	0	0
244.0	0	1	0	1
250.0	0	0	0	1
253.0	0	1	0	0
277.0	0	1	0	1
290.0	0	0	0	1
291.0	0	1	0	0

