## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SQT034_merged.bam] OUTPUT=SQT034_merged_dedup.bam METRICS_FILE=SQT034_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 14:58:33 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	29689491	103286099	1318559	21089641	6917639	6426394	703745	0.08368	884907171

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
73.0	9.134147	9	0	8
74.0	9.134348	10	0	12
75.0	9.134526	14	0	13
76.0	9.134685	7	0	5
77.0	9.134826	7	0	11
78.0	9.134952	13	0	14
79.0	9.135064	11	0	7
80.0	9.135164	4	0	9
81.0	9.135252	8	0	6
82.0	9.135331	12	0	13
83.0	9.135401	11	0	8
84.0	9.135464	5	0	8
85.0	9.135519	7	0	6
86.0	9.135569	5	0	2
87.0	9.135613	8	0	10
88.0	9.135652	4	0	6
89.0	9.135687	10	0	4
90.0	9.135718	3	0	7
91.0	9.135745	8	0	5
92.0	9.13577	5	0	6
93.0	9.135792	4	0	2
94.0	9.135811	1	0	2
95.0	9.135828	4	0	7
96.0	9.135844	5	0	8
97.0	9.135857	7	0	1
98.0	9.13587	2	0	3
99.0	9.13588	8	0	7
100.0	9.13589	4	0	6
101.0	0	6	0	4
102.0	0	5	0	5
103.0	0	4	0	5
104.0	0	5	0	6
105.0	0	4	0	5
106.0	0	3	0	1
107.0	0	4	0	3
108.0	0	1	0	1
109.0	0	1	0	0
110.0	0	2	0	2
111.0	0	1	0	1
112.0	0	2	0	5
113.0	0	6	0	6
114.0	0	5	0	3
115.0	0	2	0	2
116.0	0	2	0	1
117.0	0	0	0	1
118.0	0	2	0	1
119.0	0	1	0	0
120.0	0	1	0	4
121.0	0	3	0	0
123.0	0	1	0	1
125.0	0	1	0	2
126.0	0	1	0	1
127.0	0	2	0	2
128.0	0	1	0	0
129.0	0	1	0	1
130.0	0	0	0	1
132.0	0	1	0	1
134.0	0	1	0	0
137.0	0	0	0	1
138.0	0	2	0	1
142.0	0	1	0	2
143.0	0	1	0	0
144.0	0	0	0	1
146.0	0	1	0	1
147.0	0	1	0	1
148.0	0	0	0	2
149.0	0	1	0	0
150.0	0	1	0	1
151.0	0	1	0	0
153.0	0	1	0	0
154.0	0	0	0	2
155.0	0	2	0	1
156.0	0	1	0	0
157.0	0	1	0	2
158.0	0	1	0	2
159.0	0	3	0	1
173.0	0	0	0	2
174.0	0	2	0	0
176.0	0	0	0	1
179.0	0	0	0	1
181.0	0	1	0	0
182.0	0	1	0	1
183.0	0	1	0	0
186.0	0	0	0	3
187.0	0	2	0	1
188.0	0	2	0	0
190.0	0	0	0	1
191.0	0	1	0	0
268.0	0	1	0	1

