## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca1046_merged.bam] OUTPUT=scca1046_merged_dedup.bam METRICS_FILE=scca1046_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 14:01:57 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	39357311	90063706	5150183	19027142	7896020	5613603	524526	0.087128	757555373

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
105.0	0	10	0	3
106.0	0	6	0	6
107.0	0	5	0	3
108.0	0	2	0	1
109.0	0	2	0	3
110.0	0	2	0	2
111.0	0	3	0	1
112.0	0	1	0	3
113.0	0	4	0	3
114.0	0	4	0	3
115.0	0	2	0	4
116.0	0	3	0	1
117.0	0	1	0	2
118.0	0	1	0	1
119.0	0	2	0	1
120.0	0	2	0	5
121.0	0	3	0	3
122.0	0	4	0	3
123.0	0	2	0	4
124.0	0	2	0	1
125.0	0	5	0	4
126.0	0	3	0	2
127.0	0	1	0	1
128.0	0	2	0	2
129.0	0	3	0	2
131.0	0	1	0	1
132.0	0	2	0	3
133.0	0	1	0	1
134.0	0	1	0	0
136.0	0	1	0	2
137.0	0	2	0	3
138.0	0	2	0	2
139.0	0	1	0	0
140.0	0	2	0	2
141.0	0	0	0	1
142.0	0	3	0	2
143.0	0	1	0	0
145.0	0	1	0	1
148.0	0	0	0	2
149.0	0	0	0	1
150.0	0	3	0	1
151.0	0	1	0	0
152.0	0	0	0	2
153.0	0	2	0	1
154.0	0	0	0	1
155.0	0	2	0	2
156.0	0	2	0	1
157.0	0	1	0	1
158.0	0	2	0	1
165.0	0	1	0	1
169.0	0	0	0	1
170.0	0	1	0	1
172.0	0	2	0	1
180.0	0	0	0	2
181.0	0	2	0	0
184.0	0	0	0	1
185.0	0	1	0	0
186.0	0	0	0	1
187.0	0	1	0	0
199.0	0	1	0	1
203.0	0	0	0	1
205.0	0	1	0	0
212.0	0	1	0	1
219.0	0	0	0	1
220.0	0	1	0	0
236.0	0	0	0	1
238.0	0	1	0	0
267.0	0	0	0	1
271.0	0	1	0	0
305.0	0	0	0	1
307.0	0	1	0	0

