## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0551_merged.bam] OUTPUT=scca0551_merged_dedup.bam METRICS_FILE=scca0551_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:47:55 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	43725535	86217849	7224269	16215703	9996762	7610145	861536	0.116659	510949009

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
139.0	0	2	0	2
140.0	0	1	0	5
141.0	0	3	0	1
142.0	0	7	0	4
143.0	0	1	0	2
144.0	0	1	0	7
145.0	0	3	0	2
146.0	0	1	0	1
147.0	0	6	0	1
148.0	0	1	0	0
149.0	0	1	0	2
150.0	0	2	0	3
151.0	0	2	0	1
152.0	0	2	0	1
153.0	0	0	0	2
154.0	0	1	0	2
155.0	0	1	0	2
156.0	0	2	0	0
157.0	0	3	0	2
158.0	0	1	0	2
160.0	0	2	0	1
161.0	0	3	0	1
162.0	0	2	0	2
163.0	0	0	0	1
164.0	0	1	0	2
165.0	0	1	0	2
166.0	0	1	0	1
167.0	0	2	0	1
168.0	0	1	0	1
169.0	0	1	0	0
170.0	0	1	0	1
171.0	0	3	0	2
173.0	0	0	0	2
174.0	0	2	0	1
175.0	0	1	0	2
176.0	0	2	0	0
177.0	0	1	0	1
178.0	0	0	0	2
179.0	0	1	0	1
180.0	0	1	0	0
181.0	0	1	0	0
184.0	0	0	0	1
185.0	0	2	0	3
186.0	0	1	0	0
187.0	0	0	0	1
188.0	0	1	0	1
189.0	0	1	0	0
190.0	0	1	0	1
192.0	0	1	0	0
197.0	0	0	0	2
198.0	0	2	0	1
199.0	0	1	0	1
201.0	0	0	0	1
202.0	0	1	0	0
203.0	0	1	0	0
205.0	0	0	0	1
207.0	0	1	0	0
210.0	0	0	0	1
211.0	0	1	0	0
215.0	0	0	0	1
218.0	0	1	0	1
219.0	0	1	0	0
224.0	0	0	0	2
225.0	0	1	0	0
226.0	0	1	0	2
229.0	0	1	0	0
231.0	0	0	0	2
232.0	0	2	0	0
234.0	0	1	0	0
235.0	0	0	0	1
237.0	0	1	0	0
242.0	0	0	0	1
243.0	0	0	0	1
246.0	0	2	0	0
250.0	0	0	0	1
254.0	0	1	0	1
257.0	0	1	0	0
261.0	0	0	0	1
265.0	0	1	0	0
278.0	0	0	0	1
280.0	0	0	0	1
281.0	0	1	0	0
284.0	0	1	0	0
324.0	0	0	0	1
325.0	0	0	0	1
327.0	0	1	0	0
330.0	0	1	0	0
362.0	0	0	0	1
364.0	0	0	0	1
365.0	0	1	0	0
367.0	0	1	0	0

