## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/JPV016_merged.bam] OUTPUT=JPV016_merged_dedup.bam METRICS_FILE=JPV016_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	22059862	80149892	1433724	16573527	4602987	5040798	465506	0.080525	667077476

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
123.0	0	3	0	6
124.0	0	5	0	0
125.0	0	3	0	6
126.0	0	6	0	1
127.0	0	3	0	3
128.0	0	4	0	4
129.0	0	0	0	3
130.0	0	2	0	3
131.0	0	5	0	2
132.0	0	2	0	4
133.0	0	3	0	3
134.0	0	2	0	1
135.0	0	3	0	3
136.0	0	3	0	3
137.0	0	4	0	4
138.0	0	2	0	1
139.0	0	0	0	2
140.0	0	4	0	4
141.0	0	3	0	0
142.0	0	2	0	6
143.0	0	3	0	3
144.0	0	3	0	2
145.0	0	3	0	2
146.0	0	3	0	2
147.0	0	2	0	2
148.0	0	1	0	0
149.0	0	0	0	1
150.0	0	2	0	3
152.0	0	3	0	4
153.0	0	3	0	5
154.0	0	5	0	1
155.0	0	1	0	1
156.0	0	0	0	1
158.0	0	1	0	1
159.0	0	1	0	1
160.0	0	3	0	1
161.0	0	0	0	2
162.0	0	1	0	0
163.0	0	1	0	1
164.0	0	1	0	1
165.0	0	2	0	3
166.0	0	2	0	1
167.0	0	3	0	3
168.0	0	1	0	1
170.0	0	1	0	0
172.0	0	0	0	2
174.0	0	2	0	1
175.0	0	1	0	0
180.0	0	0	0	1
181.0	0	1	0	0
182.0	0	0	0	1
183.0	0	1	0	0
184.0	0	0	0	1
185.0	0	0	0	1
186.0	0	1	0	1
187.0	0	1	0	0
188.0	0	2	0	1
189.0	0	0	0	2
190.0	0	1	0	0
191.0	0	1	0	3
192.0	0	1	0	1
193.0	0	0	0	1
194.0	0	3	0	1
195.0	0	3	0	2
196.0	0	1	0	1
199.0	0	1	0	0
200.0	0	0	0	1
202.0	0	1	0	0
207.0	0	0	0	2
208.0	0	1	0	1
209.0	0	2	0	1
211.0	0	0	0	1
212.0	0	1	0	0
213.0	0	1	0	0
217.0	0	0	0	1
220.0	0	1	0	0
223.0	0	1	0	1
232.0	0	0	0	1
233.0	0	1	0	1
236.0	0	1	0	1
237.0	0	1	0	1
238.0	0	1	0	0
241.0	0	0	0	1
242.0	0	1	0	0
250.0	0	0	0	1
251.0	0	1	0	0
254.0	0	0	0	1
257.0	0	1	0	0
260.0	0	1	0	1
268.0	0	1	0	1
306.0	0	0	0	1
307.0	0	1	0	0
329.0	0	1	0	1
404.0	0	0	0	1
405.0	0	1	0	0

