## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SCCA1026_merged.bam] OUTPUT=SCCA1026_merged_dedup.bam METRICS_FILE=SCCA1026_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 02 11:26:14 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	9886242	67125905	1022111	8845512	1890168	3139179	209752	0.056672	741802254

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
84.0	11.58727	13	0	16
85.0	11.587771	12	0	13
86.0	11.588229	11	0	9
87.0	11.588647	11	0	11
88.0	11.58903	10	0	9
89.0	11.589379	7	0	6
90.0	11.589698	7	0	7
91.0	11.589989	10	0	13
92.0	11.590255	11	0	9
93.0	11.590498	5	0	6
94.0	11.59072	8	0	7
95.0	11.590923	7	0	8
96.0	11.591108	7	0	10
97.0	11.591278	7	0	8
98.0	11.591432	12	0	7
99.0	11.591573	4	0	5
100.0	11.591702	3	0	4
101.0	0	7	0	6
102.0	0	4	0	4
103.0	0	4	0	2
104.0	0	3	0	6
105.0	0	3	0	1
106.0	0	5	0	5
107.0	0	4	0	5
108.0	0	3	0	4
109.0	0	5	0	3
110.0	0	4	0	4
111.0	0	8	0	9
112.0	0	6	0	5
113.0	0	3	0	4
114.0	0	2	0	0
115.0	0	3	0	3
116.0	0	0	0	2
117.0	0	5	0	3
119.0	0	0	0	1
120.0	0	2	0	2
121.0	0	4	0	6
122.0	0	7	0	4
123.0	0	2	0	2
124.0	0	0	0	1
125.0	0	2	0	2
126.0	0	1	0	2
127.0	0	2	0	2
128.0	0	2	0	2
129.0	0	2	0	2
130.0	0	4	0	4
131.0	0	3	0	1
132.0	0	0	0	1
133.0	0	2	0	1
134.0	0	4	0	6
135.0	0	2	0	1
136.0	0	1	0	1
137.0	0	3	0	2
138.0	0	1	0	1
139.0	0	1	0	1
140.0	0	1	0	3
141.0	0	3	0	3
142.0	0	3	0	1
143.0	0	1	0	1
144.0	0	1	0	2
145.0	0	3	0	2
147.0	0	1	0	3
148.0	0	1	0	0
149.0	0	2	0	1
150.0	0	2	0	2
153.0	0	1	0	1
156.0	0	0	0	1
157.0	0	2	0	3
158.0	0	2	0	1
159.0	0	1	0	0
161.0	0	1	0	1
162.0	0	1	0	1
163.0	0	1	0	1
164.0	0	1	0	2
165.0	0	1	0	0
169.0	0	0	0	1
170.0	0	2	0	1
173.0	0	1	0	1
175.0	0	1	0	2
176.0	0	1	0	0
201.0	0	0	0	1
202.0	0	1	0	0
216.0	0	0	0	1
217.0	0	1	0	0
224.0	0	0	0	1
225.0	0	1	0	0
243.0	0	0	0	1
244.0	0	1	0	0
298.0	0	0	0	1
300.0	0	1	0	0

