## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/SCCA1009_merged.bam] OUTPUT=SCCA1009_merged_dedup.bam METRICS_FILE=SCCA1009_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 02 11:26:14 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	13797098	101322486	1432198	13930501	2976503	5011088	399337	0.060056	1070392912

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
143.0	0	0	0	1
145.0	0	1	0	0
146.0	0	0	0	1
147.0	0	1	0	1
149.0	0	2	0	1
151.0	0	3	0	3
152.0	0	3	0	3
153.0	0	1	0	1
154.0	0	2	0	3
156.0	0	1	0	0
157.0	0	1	0	1
163.0	0	0	0	1
164.0	0	1	0	0
166.0	0	0	0	1
167.0	0	1	0	0
169.0	0	0	0	1
170.0	0	1	0	0
173.0	0	0	0	1
174.0	0	1	0	0
183.0	0	0	0	1
184.0	0	1	0	0
186.0	0	1	0	1
192.0	0	0	0	2
193.0	0	1	0	0
194.0	0	2	0	1
247.0	0	1	0	1
272.0	0	0	0	1
274.0	0	1	0	0
291.0	0	0	0	1
292.0	0	1	0	0

