## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0200_merged.bam] OUTPUT=scca0200_merged_dedup.bam METRICS_FILE=scca0200_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	41103000	104076243	9142520	16080342	9653893	7287654	428716	0.097206	748180569

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
98.0	7.73004	6	0	5
99.0	7.730041	5	0	3
100.0	7.730042	5	0	8
101.0	0	4	0	1
102.0	0	7	0	7
103.0	0	5	0	6
104.0	0	6	0	5
105.0	0	5	0	4
106.0	0	3	0	5
107.0	0	4	0	2
108.0	0	5	0	4
109.0	0	1	0	3
110.0	0	4	0	3
111.0	0	3	0	3
112.0	0	1	0	0
113.0	0	4	0	5
114.0	0	5	0	5
115.0	0	3	0	2
117.0	0	1	0	1
118.0	0	8	0	12
119.0	0	3	0	3
120.0	0	8	0	6
121.0	0	3	0	1
122.0	0	1	0	1
123.0	0	1	0	2
124.0	0	2	0	2
125.0	0	1	0	0
127.0	0	1	0	5
128.0	0	3	0	3
129.0	0	5	0	3
130.0	0	2	0	2
131.0	0	2	0	2
132.0	0	2	0	1
133.0	0	1	0	0
134.0	0	1	0	2
135.0	0	1	0	1
136.0	0	3	0	2
137.0	0	1	0	2
138.0	0	1	0	1
139.0	0	3	0	2
140.0	0	2	0	4
141.0	0	2	0	2
142.0	0	1	0	0
144.0	0	2	0	3
145.0	0	1	0	0
146.0	0	2	0	1
148.0	0	1	0	1
150.0	0	1	0	1
152.0	0	0	0	1
154.0	0	1	0	1
155.0	0	1	0	0
158.0	0	0	0	1
160.0	0	1	0	0
161.0	0	0	0	1
162.0	0	2	0	1
163.0	0	1	0	1
164.0	0	1	0	2
166.0	0	1	0	0
167.0	0	1	0	1
169.0	0	0	0	1
170.0	0	1	0	1
171.0	0	1	0	0
173.0	0	0	0	1
175.0	0	1	0	0
179.0	0	0	0	1
181.0	0	0	0	2
182.0	0	2	0	0
184.0	0	1	0	0
186.0	0	1	0	1
197.0	0	1	0	1
200.0	0	0	0	1
201.0	0	1	0	0
209.0	0	1	0	1
212.0	0	0	0	1
213.0	0	0	0	1
214.0	0	2	0	0
234.0	0	0	0	1
235.0	0	1	0	0
256.0	0	0	0	1
257.0	0	1	0	0
268.0	0	0	0	1
269.0	0	1	0	0

